STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SMR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,150.0,A,Annual,San Marino,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2065.0,A,Annual,São Tomé and Príncipe,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,557540.0,A,Annual,Senegal,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,15473.0,A,Annual,Guyana,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,318905.0,A,Annual,Honduras,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,3586.89679278055,A,Annual,"Hong Kong SAR, China","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13986.0,A,Annual,Hungary,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,476.0,A,Annual,Iceland,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1734549.99825594,A,Annual,India,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,420235.204818223,A,Annual,Indonesia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2074.0,A,Annual,"Macao SAR, China","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,331018.0,A,Annual,Madagascar,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,354480.0,A,Annual,Malaysia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2263.21350012593,A,Annual,Maldives,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,626.0,A,Annual,Malta,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,65.9927035036271,A,Annual,Marshall Islands,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,231944.0,A,Annual,Mauritania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,3770.0,A,Annual,Mauritius,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1439150.0,A,Annual,Tanzania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,22896.893101478,A,Annual,Thailand,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,49209.0,A,Annual,Togo,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,567.76278563656,A,Annual,Tonga,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,21414.0,A,Annual,Tunisia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,11341.0,A,Annual,Türkiye,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,142.273044692738,A,Annual,Turks and Caicos Islands,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,31241.0,A,Annual,Botswana,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VGB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,228.0,A,Annual,British Virgin Islands,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,309.0,A,Annual,Bulgaria,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1239744.0,A,Annual,Burkina Faso,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,486110.0,A,Annual,Burundi,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,3812.0,A,Annual,Cabo Verde,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,3795720.0,A,Annual,Ethiopia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13056.0,A,Annual,Fiji,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4022.0,A,Annual,Finland,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,20115.0,A,Annual,France,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,116974.0,A,Annual,"Gambia, The","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,8977.0,A,Annual,Georgia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,46745.0,A,Annual,Germany,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,15004.0,A,Annual,Serbia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,10017.0,A,Annual,Slovak Republic,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2255.0,A,Annual,Slovenia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,48223.0,A,Annual,Spain,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1641.0,A,Annual,"Macao SAR, China","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,54473.9183552354,A,Annual,Madagascar,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,166212.0,A,Annual,Malaysia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2155.29293521727,A,Annual,Maldives,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,947621.0,A,Annual,Mali,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13.0,A,Annual,Malta,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,9.0,A,Annual,Marshall Islands,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
